fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,arrival_time,daystofix,class
1,1,1,1,0.0,1,1,139.0,56,0.017488426,26,49.0,58.18067505,45,1303133489,31.7795,1
1,1,1,1,0.0,1,1,139.0,56,0.000914352,27,50.0,1094.6708859999999,46,1303133568,31.7786,1
0,1,1,1,0.0,7,2,846.0,56,2.826145833,193,51.0,1.353838782,47,1303136036,0.0572,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303137619,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303138905,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303138919,0.0,0
1,1,1,1,0.0,1,1,851.0,56,0.057210647999999996,194,52.0,18.47926361,48,1303140979,0.0,0
0,1,1,1,0.0,1,1,1101.0,56,4.880648148,172,2030.0,1.20489082,145,1303143007,0.0,0
0,1,3,4,1.729573959,11,1,1104.0,56,5.875726273,707,52.5,1.141650493,53,1303146389,151.0842,1
0,1,1,1,0.0,3,2,179.0,48,3.955,7,57.0,1.252844501,21,1303147854,0.0,0
1,1,1,1,0.0,1,1,36.0,56,6.788078704,2,55.0,1.14731709,54,1303149732,294.9172,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303149763,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303153276,0.0,0
0,3,11,14,3.5545888519999997,24,23,710.4285714,56,15.43119461,1363,6.5,0.959364785,11,1303159216,135.143,1
1,1,4,6,2.401058322,8,14,193.33333330000002,56,16.91701582,39,16.5,1.040536053,17,1303159746,210.1058,1
0,2,8,8,2.507380102,13,13,1052.5,56,14.39170428,960,23.5,1.013398529,24,1303159989,323.3684,1
0,1,1,1,0.0,0,1,35.0,55,18.72351852,27,28.0,1.053408765,1,1303160148,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303161711,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303162944,0.0,0
0,1,2,4,1.802045624,7,19,975.5,56,8.182578125,706,233.5,2.252653682,225,1303164039,300.8655,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303164691,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303165292,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303169764,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303170003,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303172817,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303173101,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303173777,0.0,0
0,1,2,2,0.918295834,18,0,1537.5,56,1.766793981,416,139.5,1.292170456,132,1303178574,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303206887,0.0,0
0,1,6,10,3.072171898,405,8,676.3,57,11.70433681,1018,10.5,1.0220765459999999,13,1303213706,19.9421,1
0,1,6,10,2.9624929030000002,361,8,716.0,57,0.0,1028,20.5,0.0,23,1303213706,30.0541,1
0,1,1,1,0.0,10,0,683.0,57,0.0,68,27.0,0.0,25,1303213810,0.0,0
0,1,1,1,0.0,10,0,673.0,57,0.0012037039999999999,67,26.0,831.7692308,24,1303213810,0.0,0
0,1,4,6,1.929763897,81,6,474.66666669999995,57,0.0,488,36.5,0.0,37,1303214485,37.7166,1
0,1,4,6,1.929763897,81,6,462.16666669999995,57,0.007312885999999999,482,30.5,61.95418609,31,1303214485,0.0,0
0,1,1,1,0.0,7,0,701.0,57,0.00040509300000000003,71,40.0,2469.571429,38,1303214520,0.0,0
0,1,1,1,0.0,7,0,708.0,57,0.0,72,41.0,0.0,39,1303214520,37.7162,1
0,1,2,2,0.779349837,19,46,604.5,56,0.7248032409999999,252,56.5,2.147925024,56,1303217837,150.2572,1
0,1,3,3,0.355489435,28,27,370.6666667,57,10.85490741,55,143.0,5.032771929,141,1303220887,162.0509,1
0,1,1,1,0.0,0,1,102.0,57,0.000428241,8,145.0,2336.135135,142,1303220924,0.0,0
0,1,1,1,0.0,7,7,305.0,57,0.001921296,38,146.0,521.4819277,143,1303221053,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303224250,0.0,0
0,1,1,1,0.0,1,1,305.0,57,0.04506944400000001,39,147.0,23.18798151,144,1303224947,0.0,0
0,1,1,1,0.0,98,88,2007.0,56,0.543553241,351,150.0,2.839746183,134,1303225537,0.0165,1
0,1,1,1,0.0,3,3,2017.0,56,0.002430556,352,151.0,412.42857139999995,135,1303225747,0.0,0
0,1,1,1,0.0,0,5,2017.0,56,0.0053125,353,152.0,189.23529409999998,136,1303226206,0.0,0
1,1,1,1,0.0,4,4,2012.0,56,0.008796296,354,153.0,114.68421049999999,137,1303226966,293.46,1
1,1,1,1,0.0,1,1,2012.0,56,0.00306713,355,154.0,327.0377358,138,1303227231,0.0,0
0,1,1,1,0.0,6,0,160.0,26,6.821435185,10,2031.0,1.146596717,37,1303229785,0.0,0
0,1,1,1,0.0,18,0,0.0,1,0.0,0,2032.0,0.0,38,1303229805,0.0,0
1,1,7,8,2.7309632980000003,9,19,1098.375,57,18.97387442,1423,2036.5,1.025423229,1686,1303229992,183.1131,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303230170,0.0,0
0,1,1,1,0.0,0,1,162.0,57,0.007939815,24,2041.0,126.9475219,1687,1303230678,0.0,0
0,1,1,1,0.0,1,1,161.0,57,0.0008680560000000001,25,2042.0,1153.0,1688,1303230753,311.4146,1
0,1,1,1,0.0,26,27,2012.0,57,0.011284721999999999,357,155.0,89.61538462,139,1303230967,293.9593,1
0,1,1,1,0.0,9,9,894.0,57,0.012604167,200,2043.0,80.33884298,1689,1303231081,29.2033,1
0,1,6,8,2.135447127,46,24,737.25,57,6.880500579,769,151.5,5.735549605,152,1303233441,0.0006,1
1,1,1,1,0.0,0,1,336.0,57,0.000625,41,156.0,1601.0,153,1303233495,0.0,0
0,1,1,1,0.0,1,1,39.0,56,14.25328704,2,2044.0,1.070159255,1690,1303233656,0.0,0
1,1,1,1,0.0,9,6,851.0,56,1.076087963,195,53.0,1.92929206,49,1303233953,0.0,0
1,1,1,1,0.0,2,2,166.0,26,0.052199074000000005,11,2045.0,20.15742794,39,1303234295,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303235203,0.0,0
0,1,1,1,0.0,3,0,1069.0,57,0.089861111,245,236.0,12.12828439,226,1303237756,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303241477,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303243164,0.0,0
0,1,1,2,1.0,2,2,110.5,48,9.561140046,9,58.5,1.053908115,23,1303243857,0.0,0
1,1,1,1,0.0,32,17,140.0,54,28.22424769,11,0.0,0.0,0,1303246352,15.0115,1
0,1,1,1,0.0,4,2,84.0,56,14.18146991,2,141.0,1.0705145520000001,133,1303248241,0.0,0
0,1,1,1,0.0,2,2,180.0,48,0.085219907,9,60.0,12.73434741,24,1303251220,0.0,0
0,2,2,2,0.721928095,3,2,620.5,56,1.07318287,217,211.5,1.698855732,156,1303251939,175.9186,1
0,1,1,1,0.0,1,1,893.0,57,0.7840509259999999,202,0.0,0.0,0,1303301183,0.0,0
0,1,1,1,0.0,1,0,79.0,56,1.647581019,74,1.0,1.606950425,0,1303301567,0.0,0
1,1,1,1,0.0,1,0,1072.0,57,0.8021875,246,58.0,2.246591352,57,1303307065,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303309227,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303309949,0.0,0
1,1,2,2,1.0,4,4,1548.5,57,1.219172454,425,59.5,1.533491816,59,1303310107,0.414,1
0,1,1,1,0.0,1,1,758.0,56,1.7679050930000002,190,156.0,1.5656412240000002,140,1303311963,1.2161,1
0,1,1,1,0.0,0,1,1073.0,57,0.058900463,247,157.0,17.97779524,141,1303312154,0.0,0
0,1,1,1,0.0,0,1,1072.0,57,0.001747685,248,158.0,573.1854304999999,142,1303312305,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303312319,0.0,0
0,1,1,1,0.0,1,1,2011.0,57,0.028796296000000002,359,159.0,35.7266881,143,1303312595,0.0,0
1,1,4,5,1.3715988209999999,52,47,769.4,56,15.35358565,395,56.0,1.226580569,54,1303317471,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303319298,0.0,0
1,1,2,2,0.9774178179999999,21,13,1548.5,57,0.11046296300000001,428,59.5,7.267651400000001,56,1303320895,672.8391,1
0,1,1,1,0.0,4,8,581.0,56,0.050138889000000006,52,61.0,20.94459834,57,1303321803,0.0,0
0,1,1,1,0.0,6,7,1102.0,56,0.8088425929999999,175,237.0,2.236334497,2,1303321823,0.0,0
0,1,1,1,0.0,3,3,57.0,41,57.83122685,33,238.0,1.017291696,3,1303322204,0.0,0
0,1,1,1,0.0,0,1,259.0,56,0.057905093,10,62.0,18.26963822,58,1303322474,0.0,0
0,1,1,1,0.0,70,73,180.0,48,0.831770833,10,61.0,2.202254227,25,1303323085,0.0091,1
1,1,1,1,0.0,2,2,177.0,48,0.009074074,11,62.0,111.20408159999998,26,1303323869,0.0,0
0,1,1,1,0.0,105,131,1071.0,57,0.153148148,249,109.0,7.529625151,82,1303325537,0.0,1
1,1,1,1,0.0,2,2,1045.0,57,2.31481e-05,250,110.0,43201.0,83,1303325539,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303325780,0.0,0
0,1,1,3,0.6881277170000001,38,33,442.33333330000005,57,44.02500772,160,112.0,1.312144954,86,1303326021,91.973,1
0,1,1,6,2.401893142,108,122,113.0,48,57.69536265,26,116.5,1.004768067,92,1303326370,0.0,1
1,1,1,1,0.0,5,4,150.0,48,0.0,3,120.0,0.0,93,1303326370,564.1018,1
0,1,1,14,3.23990246,422,382,290.2142857,57,22.44960483,670,127.5,1.008463521,107,1303326502,28.1767,1
0,1,1,2,0.721928095,2,3,652.5,57,2.31481e-05,193,135.5,32401.0,109,1303326504,378.9732,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303326674,0.0,0
0,1,1,5,1.937134986,92,101,182.0,56,5.520465278,117,139.0,1.167221591,114,1303327575,0.0,1
1,1,1,1,0.0,2,1,250.0,56,2.31481e-05,29,142.0,43201.0,115,1303327577,0.0,0
0,1,1,2,0.918295834,7,8,183.0,56,2.31481e-05,41,143.5,32401.0,117,1303327577,0.0,0
1,1,1,1,0.0,1,1,109.0,43,7.153263889,27,105.0,1.139796325,4,1303331253,129.5989,1
1,2,2,2,0.918295834,5,1,947.5,56,6.451261574,305,2046.5,5.350990082,1691,1303331841,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303333295,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303333577,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303334245,0.0,0
0,1,1,1,0.0,1,1,893.0,57,0.468912037,203,2048.0,3.13259614,1692,1303341697,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303345219,0.0,0
1,1,1,1,0.0,1,1,2011.0,57,0.28914351899999996,361,63.0,4.458490113,59,1303345877,0.0,0
0,1,3,3,0.63311989,28,26,398.0,57,1.364502315,264,65.0,2.442112807,62,1303348929,0.4359,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303352769,0.0,0
0,1,2,4,2.0,14,14,3.5,26,4.1574247689999995,2,2050.5,0.545100034,43,1303358816,0.0,0
1,1,1,1,0.0,37,0,1094.0,57,0.597013889,69,3.0,2.675002908,2,1303372477,96.9363,1
1,1,1,1,0.0,1,1,2011.0,57,0.308125,362,4.0,4.245436105,3,1303372499,0.0,0
1,1,1,1,0.0,1,1,1046.0,57,0.435856481,252,67.0,3.294333209,63,1303386587,0.0,0
0,1,1,1,0.0,2,0,893.0,57,0.5847106479999999,204,2.0,2.71024763,1,1303392216,160.3979,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303393052,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303394168,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303395675,0.0,0
0,1,1,1,0.0,8,9,18.0,1,1.9296875,1,2053.0,1.518218623,44,1303396530,0.0,0
0,1,1,1,0.0,8,10,2011.0,57,0.281134259,363,2054.0,4.55701935,1693,1303396789,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303396877,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303397184,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303398373,0.0,0
0,1,3,4,1.682292189,75,25,473.0,58,9.604143518999999,235,31.5,0.851692683,31,1303403219,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303403244,0.0,0
0,1,7,11,2.730662031,356,201,710.0909091,57,5.070897517,1293,207.0,1.04342225,201,1303404527,21.2764,1
0,1,2,2,0.918295834,2,1,600.0,57,0.003854167,266,213.5,195.5945946,203,1303404860,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303406951,0.0,0
0,2,3,3,0.678407091,20,3,725.3333332999999,56,5.710262346,231,1.0,0.7068741359999999,1,1303409574,4.8834,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303410091,0.0,0
0,1,1,1,0.0,4,2,37.0,57,0.709386574,4,68.0,2.40966863,64,1303410220,291.9022,1
0,1,2,2,0.99323382,17,14,600.5,57,0.072256944,268,215.5,11.37962518,205,1303411103,0.0,0
0,1,2,2,0.309543429,0,18,474.0,57,0.040833333,206,217.5,13.46047715,207,1303411343,0.0,0
0,1,1,1,0.0,2,2,167.0,57,0.002939815,15,219.0,341.15748030000003,208,1303411597,528.2323,1
0,1,1,2,0.37123232700000003,28,28,118.0,48,10.4884375,15,63.5,1.048889591,28,1303411983,0.0,0
0,1,1,1,0.0,1,0,798.0,57,0.086493056,98,220.0,12.56162184,209,1303412000,0.0,0
0,1,2,2,0.8112781240000001,10,6,352.5,56,17.00721644,70,213.5,1.044389242,158,1303412976,0.0,0
0,1,1,1,0.0,12,2,2686.0,57,0.09990740699999999,305,221.0,11.00926784,210,1303413159,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303415195,0.0,0
0,1,14,29,3.21305197,441,258,644.4827586,58,9.709754151,2642,171.0,1.039919214,182,1303415404,13.9915,1
0,1,2,2,0.918295834,2,1,354.5,56,0.036770832999999996,72,215.5,21.39660057,160,1303416153,187.9549,1
1,1,2,2,0.8582307929999999,9,30,800.0,58,0.018888889,392,160.5,40.70588235,145,1303417036,38.8005,1
0,1,1,1,0.0,1,1,633.0,56,0.010405093,56,217.0,97.10678532,161,1303417052,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303417129,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303423285,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303424027,0.0,0
0,1,1,2,0.680793775,32,29,483.0,57,0.157447917,115,222.5,5.71712764,212,1303425402,75.0129,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303426570,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303426795,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303426898,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303427472,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303428307,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303431384,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303433839,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303438516,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303446684,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303453789,0.0,0
1,1,1,1,0.0,4,4,813.0,58,0.45483796299999996,92,2055.0,3.19858517,1694,1303454702,307.8372,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303454788,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303455974,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303456314,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303456451,0.0,0
0,1,1,1,0.0,2,2,140.0,56,2.3727314809999998,44,218.0,1.421455191,162,1303456943,173.5458,1
0,1,3,5,2.08331784,95,80,438.4,58,7.6565370370000005,245,36.0,1.5374364669999998,36,1303475754,317.2713,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303479255,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303481776,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303484338,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303484893,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303486775,0.0,0
0,1,3,11,1.9204104659999999,2408,2323,309.0909091,58,12.42844381,478,167.0,1.077552904,156,1303490829,27.1519,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303491699,0.0,0
0,1,1,1,0.0,2,0,135.0,38,17.19186343,40,186.0,1.0581670509999999,1,1303493413,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303496492,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303497324,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303498657,0.0,0
1,1,1,1,0.0,0,4,-160.0,58,0.102395833,366,187.0,10.76602238,183,1303499676,0.0,0
0,1,1,2,1.0,886,886,566.0,58,0.055416667,71,173.5,5.011278195,158,1303500405,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303501464,465.0194,1
0,1,1,1,0.0,1,1,2685.0,58,0.9996875,307,188.0,2.0003125980000003,184,1303501777,229.0951,1
0,1,1,3,0.15041398,53,56,92.33333333,48,1.7197337959999999,19,66.0,1.256631861,31,1303504526,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303526774,0.0,0
0,1,2,2,0.863120569,19,9,355.0,56,3.452274306,75,219.5,1.217030158,164,1303714879,184.4974,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303749360,0.0,0
0,1,1,1,0.0,0,1,35.0,1,18.59167824,1,28.0,1.053787506,22,1303750559,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303757914,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303791974,0.0,0
0,1,2,2,0.836640742,12,3,1056.0,56,4.814571759,158,3.5,1.155777095,3,1303825553,0.0689,1
1,1,1,1,0.0,4,4,1961.0,56,0.06885416700000001,131,5.0,15.52344932,4,1303831502,115.2983,1
0,1,1,1,0.0,1,0,109.0,43,5.871423611,28,6.0,1.170316446,1,1303838544,0.0,0
0,1,1,1,0.0,11,7,137.0,38,4.157592593,41,170.0,1.240523807,10,1303852629,314.4833,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303858108,0.0,0
0,1,1,1,0.0,3,3,1101.0,56,6.095740741,177,2674.0,1.164048972,38,1303858513,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303858889,0.0,0
1,1,1,1,0.0,4,4,1961.0,56,0.545497685,132,7.0,2.8331883469999997,5,1303878633,114.7528,1
0,1,1,1,0.0,1,0,81.0,56,5.444594907000001,76,8.0,1.1836683940000001,2,1303879987,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303890711,98.6908,1
0,1,2,2,0.988699408,16,0,1746.0,58,5.463616898,408,224.5,1.145326459,214,1303935646,0.0,0
0,1,9,12,2.490173043,69,75,571.3333332999999,58,10.31529417,1196,194.5,1.025931065,196,1303938185,35.9158,1
0,1,1,1,0.0,2,2,140.0,58,0.014074073999999999,46,201.0,72.05263158,197,1303939401,167.9618,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1303941985,0.0,0
0,1,1,1,0.0,3,0,1101.0,56,1.193541667,178,221.0,1.837842555,28,1303961635,0.0,0
0,1,1,1,0.0,1,1,-165.0,58,0.5686458329999999,368,0.0,0.0,0,1303987316,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304009883,0.0,0
0,1,1,1,0.0,12,1,1104.0,56,0.578333333,179,222.0,2.7291066280000003,29,1304011603,0.0,0
1,1,1,1,0.0,1,1,1115.0,56,0.09888888900000001,180,223.0,11.11235955,30,1304020147,0.0,0
0,1,1,1,0.0,1,0,1115.0,56,0.000474537,181,224.0,2108.317073,31,1304020188,0.0,0
0,1,1,1,0.0,4,4,2694.0,58,0.9822337959999999,310,225.0,2.018087551,165,1304023050,223.0618,1
1,1,2,2,0.9709505940000001,3,2,448.5,58,14.3998206,97,1.5,1.0409053320000001,2,1304068831,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304076385,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304083528,0.0,0
0,1,1,1,0.0,1,1,95.0,23,46.2015625,5,2163.0,1.02164429,2000,1304105953,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304107879,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304114778,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304130689,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304131589,0.0,0
0,1,2,2,0.73444618,113,13,342.5,56,12.34278935,6,202.5,0.520254741,199,1304162060,23.1411,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304162187,0.0,0
0,1,2,2,0.764204507,20,7,40.5,58,5.706024306000001,441,69.5,1.102472652,66,1304236861,0.0,0
0,1,1,1,0.0,2,2,-163.0,58,0.46519675899999996,370,71.0,3.149628045,67,1304277054,0.0,0
0,1,1,1,0.0,5,3,257.0,58,0.820891204,73,72.0,2.2181882269999997,68,1304307786,0.0,0
1,1,1,1,0.0,1,10,827.0,58,10.47769676,199,73.0,1.095440823,69,1304322309,0.0075,1
1,1,1,1,0.0,1,1,818.0,58,0.0074652780000000005,200,74.0,134.9534884,70,1304322954,149.6255,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304345357,0.0,0
0,1,2,2,1.0,6,4,48.0,58,0.618645833,445,142.5,2.53841328,135,1304345871,552.3021,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304354210,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304358348,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304359188,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304359469,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304363222,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304363829,0.0,0
1,1,1,1,0.0,2,2,798.0,56,11.94626157,130,4.0,1.083708196,3,1304363998,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304364100,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304364366,0.0,0
0,1,1,1,0.0,164,0,0.0,1,0.0,0,280.0,0.0,262,1304365750,2.9179,1
0,1,2,2,0.800392208,36,1,1050.0,58,8.336371527999999,162,106.5,1.075373081,101,1304367281,12.3238,1
0,1,1,1,0.0,0,1,1989.0,58,0.0240625,134,108.0,42.55844156,102,1304369360,0.0,0
0,1,1,2,0.591672779,11,3,90.5,55,20.40303819,43,0.5,0.512253077,1,1304369754,9.6827,1
0,1,1,1,0.0,0,3,155.0,55,0.0015277779999999998,16,2.0,655.5454545,2,1304369886,0.0,0
1,1,2,2,0.863120569,27,22,686.0,58,4.259409722,251,29.5,1.158385273,24,1304371521,30.0851,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304371538,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304371594,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304372279,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304374050,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304388985,0.0,0
0,1,4,5,2.29248125,7,5,532.8,58,3.376335648,937,5.0,1.5535550759999999,7,1304406345,174.7016,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304435907,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304435939,0.0,0
0,1,1,1,0.0,2,4,368.0,56,27.90153935,9,204.0,1.035840316,200,1304439919,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304440151,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304440194,0.0,0
1,1,1,1,0.0,1,0,818.0,58,1.358865741,201,205.0,1.735907875,201,1304440360,231.9984,1
0,1,1,1,0.0,6,3,734.0,58,11.19454861,143,0.0,0.0,0,1304442963,49.8456,1
0,1,1,1,0.0,1,1,94.0,56,25.03806713,2,1.0,1.039939185,1,1304443018,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304445739,0.0,0
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304446731,0.0,0
0,1,1,1,0.0,1,1,1036.0,58,0.477951389,258,8.0,3.092262986,8,1304447640,0.0,0
0,1,3,3,1.196045917,127,20,254.33333330000002,58,2.37814429,46,282.0,1.148617011,265,1304460175,1.825,1
1,1,1,1,0.0,7,5,121.0,56,21.07469907,16,3.0,1.0474502620000001,2,1304467684,0.0,0
0,1,2,2,0.529360865,35,15,131.5,58,0.634467593,3,284.5,2.182093473,267,1304514993,5.1197,1
0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1304538672,0.0,0
