hashcode,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,arrival_time,daystofix,class
1219947915,0,1,2,3,1.4854752969999998,10,0,252.0,5,36.23567901,29,5611.0,1.0405064179999999,1517,1219947915,2924.8949,1
1219949196,0,2,4,20,3.371950252,1362,1127,100.55,5,25.79953762,32,5622.5,1.014882188,1536,1219949196,775.8636,1
1219956585,0,1,5,8,2.316573906,120,178,202.375,5,4.940774016000001,56,5636.5,2.415712191,1544,1219956585,2924.7945,1
1220104516,0,1,2,2,0.828711555,190,9,84.0,5,3.0107696760000002,2,79.5,1.166070492,73,1220104516,0.0,0
1220116078,0,1,7,22,3.908280105,739,464,37.81818182,5,15.697981900000002,35,5651.5,1.0352220140000001,1566,1220116078,0.0,0
1220118165,0,1,6,11,2.871066412,21,542,139.36363640000002,5,30.13509049,63,5668.0,1.004518812,1577,1220118165,0.0,0
1220137298,0,1,4,7,2.4093456719999997,29,57,238.71428569999998,5,8.785945767000001,110,5677.0,1.031499343,1584,1220137298,0.0,0
1220140513,0,1,9,19,3.9241710610000005,46,216,155.94736840000002,5,8.773667762999999,139,5690.0,2.6385834669999997,1603,1220140513,0.0,0
1220192776,0,1,1,1,0.0,5,7,115.0,5,0.6048958329999999,5,5700.0,2.6531772,1604,1220192776,0.0,0
1220197962,0,1,3,7,2.73061586,16,22,101.7142857,5,9.421162368,72,5704.0,1.033260578,1611,1220197962,0.0,0
1220216789,0,1,1,2,0.821280942,7,32,303.5,5,10.66446759,43,5708.5,1.0524172059999999,1613,1220216789,0.0,0
1220217616,0,1,6,18,3.795097246,1,754,57.77777778,5,30.50074717,90,5718.5,1.00973774,1631,1220217616,0.0,0
1220269574,0,1,3,5,1.878657416,144,76,142.4,5,6.988206019,32,83.0,1.07267129,78,1220269574,0.0,0
1220290879,0,2,7,12,3.092287958,80,210,95.83333333,5,60.36018036,62,91.5,1.003983288,7,1220290879,0.0,0
1220309456,0,5,18,56,5.058007456,436,352,55.19642857,5,27.25752956,232,5755.5,1.002672318,1679,1220309456,0.0,0
1220315835,0,1,1,1,0.0,0,4,114.0,5,0.073831019,19,5784.0,14.5444427,1680,1220315835,0.0,0
1220385479,0,1,1,1,0.0,0,2,36.0,5,2.170335648,16,5785.0,1.460758225,1681,1220385479,0.0,0
1220385888,0,1,1,1,0.0,0,55,55.0,3,62.02457176,2,5786.0,1.0161226429999999,1682,1220385888,0.0,0
1220387000,0,1,4,4,1.778216686,27,44,103.5,5,9.535581597,33,5788.5,1.047039683,1686,1220387000,0.0,0
1220388878,0,1,2,2,0.921659703,1,97,76.0,5,21.14012731,4,5791.5,1.035477554,1688,1220388878,0.0,0
1220394277,0,1,2,2,0.9071657679999999,31,0,148.0,5,6.713564815,11,5793.5,1.135937583,1690,1220394277,0.0,0
1220415832,0,1,1,2,1.0,8,0,50.0,5,6.292997685,6,5795.5,1.119180085,1692,1220415832,0.0,0
1220416704,0,1,1,2,0.979868757,72,0,0.0,1,0.0,0,5797.5,0.0,1694,1220416704,668.346,1
1220416906,0,1,1,1,0.0,73,0,0.0,1,0.0,0,5799.0,0.0,1695,1220416906,0.0,0
1220417096,0,1,1,2,0.999180235,89,0,0.0,1,0.0,0,5800.5,0.0,1697,1220417096,2771.3746,1
1220417482,0,1,1,6,2.580230324,202,207,34.5,4,21.36752122,3,5804.5,0.845468474,1703,1220417482,0.0,0
1220418304,0,2,6,20,3.8353298660000004,149,398,74.4,5,27.105051500000002,77,5817.5,1.008512789,1709,1220418304,790.7282,1
1220456459,0,1,2,8,2.6786281730000003,710,0,0.0,1,0.0,0,101.5,0.0,97,1220456459,0.0,0
1220463111,0,2,11,47,4.765016407,1038,1013,59.55319149,5,22.57905782,158,5851.0,1.006828676,1751,1220463111,3212.8832,1
1220464568,0,1,3,4,1.7199226890000001,203,305,88.5,5,12.23413484,6,5876.5,1.029107079,1755,1220464568,0.0,0
1220464809,0,1,1,2,0.9336337720000001,0,103,51.5,5,14.53109375,6,5879.5,1.0908263759999999,1757,1220464809,0.0,0
1220465203,0,1,1,2,0.965636133,0,92,46.0,5,14.28557292,5,5881.5,1.1012199679999999,1759,1220465203,0.0,0
1220466963,0,1,3,4,1.691069514,7,224,97.25,5,65.15348958,12,5884.5,1.005799067,1763,1220466963,0.0,0
1220470351,0,2,11,26,3.706743805,265,290,77.80769231,5,1.8538697469999998,108,5899.5,1.0429945809999999,1784,1220470351,2770.7582,1
1220471975,0,1,1,1,0.0,1,2,34.0,5,1.001111111,17,5913.0,1.998890122,1785,1220471975,0.0,0
1220493332,0,2,8,37,4.870389361,882,1059,73.67567568,5,28.07835992,53,5932.0,1.0074388570000001,1815,1220493332,769.3837,1
1220545463,0,1,1,5,2.18530099,89,0,0.0,1,0.0,0,5953.0,0.0,4,1220545463,0.0,0
1220546637,0,1,2,8,2.6976449419999997,745,0,0.0,1,0.0,0,5959.5,0.0,12,1220546637,715.0272,1
1220549394,0,2,4,17,3.7342041110000004,224,971,85.58823529,2,0.521198257,16,114.0,1.209064231,8,1220549394,714.9953,1
1220551810,0,1,1,1,0.0,7,7,209.0,2,0.027962962999999997,2,123.0,36.7615894,9,1220551810,0.0,0
1220561123,0,1,5,15,3.240352316,113,136,130.9333333,5,10.16755787,83,5971.0,1.012589558,1830,1220561123,0.0,0
1220562026,0,1,7,17,3.370469987,1041,1041,109.3529412,5,7.076149237,40,5987.0,6.58448137,1847,1220562026,0.0,0
1220563777,0,1,4,6,2.273160658,259,261,68.33333333,5,3.989353781,12,5998.5,15.60916528,1853,1220563777,0.0,0
1220566163,0,1,3,3,0.451065266,6,155,147.0,5,25.12604552,14,6003.0,1.084703638,1856,1220566163,0.0,0
1220568285,0,1,5,9,2.0237717280000003,380,578,167.4444444,5,5.560010288,68,6009.0,1.0679567859999999,1865,1220568285,0.0,0
1220568568,0,1,2,4,1.82300793,0,244,61.0,5,64.5092419,7,6015.5,1.0196925909999999,1869,1220568568,0.0,0
1220568816,0,1,2,2,0.896038233,7,9,77.5,5,42.09938079,9,6018.5,1.016330847,1871,1220568816,0.0,0
1220569197,0,1,1,1,0.0,3,3,32.0,5,33.99167824,1,6020.0,1.029418965,1872,1220569197,0.0,0
1220575582,0,1,6,8,2.50135904,55,108,114.0,5,1.995949074,41,6024.5,1.315201941,1880,1220575582,0.0,0
1220576625,0,1,2,8,2.4957406069999997,0,329,66.25,5,46.23375868,47,6032.5,1.016879954,1888,1220576625,0.0,0
1220581372,0,1,4,4,1.473995241,65,50,213.0,5,0.409348958,8,6038.5,7.624200233,1892,1220581372,0.0,0
1220581398,0,1,1,1,0.0,5,3,145.0,5,0.151770833,15,6041.0,7.588881262999999,1893,1220581398,0.0,0
1220581956,0,1,1,5,1.87943156,34,76,31.2,5,44.5902037,9,6044.0,0.8046054309999999,1898,1220581956,0.0,0
1220582620,0,1,2,3,1.520244688,5,158,69.0,5,67.12206019,6,6048.0,1.006438517,1901,1220582620,0.0,0
1220583401,0,1,3,5,1.329045995,31,32,130.6,5,57.41425463,26,6052.0,2.154598054,1906,1220583401,0.0,0
1220583958,0,1,2,12,3.449653732,160,215,23.08333333,5,14.84481674,23,6060.5,1.0498456059999999,100,1220583958,0.0,0
1220584289,0,1,1,2,1.0,0,74,37.0,5,1.318726852,6,6067.5,1.568730362,102,1220584289,0.0,0
1220632573,0,2,19,42,4.732003508,304,354,131.38095239999998,5,12.63221616,247,6089.5,1.005810122,1947,1220632573,1680.0779,1
1220633005,0,1,1,1,0.0,3,22,145.0,5,0.005,8,6111.0,201.0,1948,1220633005,0.0,0
1220633713,0,1,3,3,1.03249555,18,60,100.33333329999999,5,0.278611111,11,6113.0,39.29354043,1951,1220633713,0.0,0
1220634017,0,1,1,1,0.0,0,42,42.0,5,34.74190972,1,6115.0,1.02878368,1952,1220634017,0.0,0
1220634341,0,1,1,3,1.343496965,4,176,71.33333333,5,14.78077932,6,6117.0,1.073357912,1955,1220634341,0.0,0
1220636119,0,1,3,6,2.367925693,33,21,129.8333333,5,0.041041667000000004,53,6121.5,10.94923858,1961,1220636119,0.0,0
1220636648,0,1,2,3,1.378783493,7,7,205.66666669999998,5,8.236423611000001,49,6126.0,1.041018908,1964,1220636648,0.0,0
1220642530,0,2,5,6,1.5733562140000001,54,47,74.5,4,59.90946181,24,6130.5,1.0095347190000001,56,1220642530,0.0,0
1220644016,0,1,2,3,1.151162093,63,49,64.0,4,38.31535494,11,6135.0,20.38958716,59,1220644016,0.0,0
1220644058,0,1,1,1,0.0,1,2,37.0,5,34.858125,1,6137.0,1.0286877159999999,94,1220644058,0.0,0
1220648641,0,1,7,10,2.605347642,151,40,170.2,5,9.620881944,77,6142.5,2.180306308,1974,1220648641,0.0,0
1220649817,0,1,2,2,0.391243564,7,6,299.5,5,3.0266319439999996,28,6148.5,1.167421705,1976,1220649817,0.0,0
1220651038,0,1,3,4,1.8187428159999999,228,555,138.75,5,11.98555266,11,6151.5,1.0267865809999999,1980,1220651038,0.0,0
1220752114,0,3,17,24,4.144597672,244,192,114.58333329999999,5,25.120124899999997,162,6165.5,1.004371253,1995,1220752114,0.0,0
1220752278,0,1,1,2,0.650022422,7,5,15.0,3,109.17380790000001,2,6178.5,1.00686978,255,1220752278,0.0,0
1220800997,0,2,10,25,3.752997202,625,601,131.16,5,5.185586111,183,6192.0,1.013404124,2018,1220800997,0.0,0
1220807606,0,1,1,1,0.0,28,0,0.0,1,0.0,0,6205.0,0.0,2019,1220807606,1678.0520000000001,1
1220807629,0,1,1,1,0.0,28,0,0.0,1,0.0,0,6206.0,0.0,2020,1220807629,0.0,0
1220821490,0,3,25,57,4.9751259139999995,758,670,149.05263159999998,5,3.3497695339999995,424,6235.0,1.059410328,2070,1220821490,3160.9618,1
1220822400,0,1,5,8,2.30523043,51,51,56.125,5,4.916642072,32,6267.5,20.15556873,2078,1220822400,0.0,0
1220822954,0,1,2,2,0.439496987,11,0,135.5,5,0.011678241,8,6272.5,51.91553072,2080,1220822954,0.0,0
1220825215,0,1,1,1,0.0,1,2,44.0,5,2.229652778,5,6274.0,1.4485003269999999,2081,1220825215,0.0,0
1220892545,0,1,2,2,0.46899559399999996,7,13,75.5,5,41.03645255,3,6275.5,1.031727358,2083,1220892545,0.0,0
1220892600,0,1,1,1,0.0,1,4,104.0,5,0.823032407,4,6277.0,2.215018985,2084,1220892600,0.0,0
1220892694,0,1,1,1,0.0,0,3,445.0,5,0.82412037,27,6278.0,2.213414977,2085,1220892694,0.0,0
1220950447,0,1,4,5,1.5940790230000002,55,102,140.6,5,18.11741204,24,6281.0,1.014296765,2090,1220950447,0.0,0
1220950844,0,1,1,1,0.0,1,1,218.0,5,4.2528125,7,6284.0,1.235138511,2091,1220950844,0.0,0
1220956589,0,2,9,15,2.831861497,488,489,99.33333333,5,14.02980401,89,6292.0,1.00710659,2102,1220956589,686.1887,1
1220969881,0,1,3,24,4.256875817,558,314,22.95833333,5,10.6341985,28,6311.5,1.0093347940000001,129,1220969881,0.0,0
1220970275,0,1,2,2,1.0,4,4,77.5,5,0.004560185,2,6324.5,165.4670051,131,1220970275,0.0,0
1220971753,0,1,3,7,2.6199838890000002,83,98,28.14285714,5,0.01547619,7,6329.0,21.0,138,1220971753,0.0,0
1221140412,0,3,5,10,2.387812422,145,188,116.3,5,8.795666667,55,128.5,1.0329779270000001,8,1221140412,708.1548,1
1221142927,0,1,5,7,1.9623854059999999,41,129,125.2857143,5,22.03616071,40,6336.0,1.01559378,2109,1221142927,0.0,0
1221143570,0,1,2,2,0.978033341,0,293,146.5,3,80.96630208,5,6340.5,1.0094198,2111,1221143570,0.0,0
1221150305,0,1,2,9,2.742926897,108,120,53.33333333,5,2.381941872,19,138.0,2.060891139,24,1221150305,708.0403,1
1221152498,0,1,2,3,0.639556365,22,3,101.33333329999999,5,0.063549383,8,144.0,22.44746397,27,1221152498,708.0149,1
1221152651,0,1,2,5,2.2620446469999997,50,1,151.4,5,14.00459491,65,6344.0,1.0875402029999999,2116,1221152651,761.7527,1
1221395476,0,2,4,4,1.303899161,78,59,113.5,5,34.15880208,16,147.5,1.009415032,28,1221395476,0.0,0
1221483771,0,1,2,2,0.836640742,6,9,58.0,4,73.94563657,4,6347.5,1.010142586,96,1221483771,0.0,0
1221487047,0,1,2,2,0.895112721,11,66,247.5,5,20.20375,31,6349.5,1.085058019,2118,1221487047,0.0,0
1221487889,0,1,2,2,0.918295834,3,3,239.0,5,22.30987847,31,6351.5,52.3176191,2120,1221487889,0.0,0
1221595272,0,1,1,2,0.666578358,10,13,77.0,5,11.95886574,2,150.5,1.062714978,10,1221595272,0.0,0
1221619826,0,1,1,1,0.0,27,0,244.0,5,12.24305556,1,275.0,1.081678956,64,1221619826,0.0,0
1221625995,0,1,1,1,0.0,43,1,287.0,5,12.31445602,1,276.0,1.081205373,65,1221625995,0.0,0
1221655246,0,1,1,2,0.9709505940000001,2,3,238.0,5,15.6565625,50,6353.5,1.274098567,2122,1221655246,0.0,0
1221655289,0,1,1,1,0.0,0,27,520.0,5,5.817569444,47,6355.0,1.1718930920000001,2123,1221655289,0.0,0
1221675196,0,1,2,7,2.601738435,0,394,56.28571429,5,56.46882937,18,6359.0,1.0219312870000001,274,1221675196,0.0,0
1221675323,0,1,3,11,3.0239450469999998,433,0,0.0,1,0.0,0,6368.0,0.0,10,1221675323,2738.1159,1
1221678979,0,1,1,1,0.0,44,0,0.0,1,0.0,0,6374.0,0.0,2124,1221678979,0.0,0
1221679281,0,1,3,11,3.127470425,311,319,29.90909091,1,0.024987374,6,6380.0,8.160733152999999,21,1221679281,0.0,0
1221680323,0,1,1,4,1.831259121,65,0,0.0,1,0.0,0,6387.5,0.0,3,1221680323,0.0,0
1221683567,0,3,17,44,4.854899518,1504,1434,42.34090909,5,18.98114136,107,6411.5,1.004643937,24,1221683567,0.0,0
1221684283,0,1,1,1,0.0,1,0,11.0,1,0.045833333,1,6434.0,22.81818182,25,1221684283,0.0,0
1221685659,0,1,1,5,2.273020692,29,14,32.4,5,0.024212962999999997,5,6437.0,19.86042065,30,1221685659,0.0,0
1221685792,0,1,1,1,0.0,2,0,22.0,3,29.04450231,16,6440.0,1.0344299240000001,34,1221685792,0.0,0
1221685893,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1221685893,0.0,0
1221685953,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1221685953,0.0,0
1221687012,0,2,2,2,0.230162741,105,2,23.0,5,0.019936343,1,6441.5,26.07982583,2125,1221687012,0.0,0
1221688400,0,1,1,1,0.0,1,1,52.0,5,28.70209491,2,6443.0,1.0348406620000001,2126,1221688400,0.0,0
1221691010,0,2,2,3,1.214540408,46,46,38.0,1,0.091666667,2,6445.0,7.1230258079999995,2128,1221691010,0.0,0
1221692278,0,4,25,40,4.712842984,115,115,155.825,5,20.47243403,180,6466.5,1.002925972,2161,1221692278,0.0,0
1221693016,0,1,4,5,2.040373394,10,12,138.4,5,6.0586157410000006,43,6489.0,1.052849385,2166,1221693016,0.0,0
1221694186,0,2,6,8,1.7874828040000001,115,115,119.125,5,3.657792245,52,6495.5,5.851740329,2173,1221694186,0.0,0
1221695605,0,1,1,1,0.0,2,2,103.0,5,0.016423611,2,6500.0,61.88794926,2174,1221695605,0.0,0
1221741638,0,1,4,25,4.187593765,1085,1085,44.56,5,0.339116204,20,6513.0,1.334202186,57,1221741638,0.0,0
1221777728,0,1,9,18,3.567321132,224,185,149.0555556,5,15.4526196,213,6534.5,1.072503025,2192,1221777728,0.0,0
1221778326,0,1,1,1,0.0,2,14,441.0,5,0.0069212959999999995,32,6544.0,145.4816054,2193,1221778326,0.0,0
1221793007,0,3,4,7,2.75,8,8,112.0,5,5.117693452,25,6548.0,1.298267593,2197,1221793007,0.0,0
1221825642,0,2,10,15,1.985749868,229,229,125.4,5,8.169669752999999,108,6559.0,1.023690201,2211,1221825642,0.0,0
1221827602,0,1,1,3,1.445284741,69,40,38.0,5,7.756188272,14,6568.0,0.709643103,2214,1221827602,0.0,0
1221830353,0,1,1,1,0.0,4,4,174.0,5,0.609085648,15,6570.0,2.641805226,2215,1221830353,0.0,0
1221848319,0,1,6,19,3.705273903,762,418,40.73684211,5,35.11517909,35,6580.0,0.794192438,115,1221848319,675.7748,1
1221849438,1,1,1,1,0.0,1,1,16.0,5,31.19016204,7,6590.0,1.0320613920000001,116,1221849438,0.0,0
1221854147,0,2,8,17,3.3970016710000004,285,290,57.76470588,5,13.5319533,67,6599.0,1.879733853,2226,1221854147,0.0,0
1221854615,0,1,1,1,0.0,4,1,48.0,5,1.8703587959999999,2,6608.0,1.5346567740000001,2227,1221854615,0.0,0
1221858967,0,1,1,1,0.0,7,7,45.0,5,5.364479167,5,6609.0,1.186411387,298,1221858967,0.0,0
1221863084,0,2,4,8,2.388311095,59,23,21.625,5,22.5694647,27,6613.5,1.138542922,68,1221863084,0.0,0
1221863327,1,2,3,5,1.311673441,61,61,41.4,5,0.0028125,28,6620.0,163.3703704,72,1221863327,0.0,0
1221863936,0,1,4,8,2.4085556880000003,41,22,24.125,5,21.67241609,26,6626.5,1.0065104809999998,130,1221863936,0.0,0
1221866513,0,1,1,1,0.0,3,4,37.0,3,63.35523148,3,6631.0,1.015784016,299,1221866513,0.0,0
1221866655,0,1,1,3,1.532254852,87,85,80.0,5,0.708171296,18,6633.0,0.991937125,2230,1221866655,0.0,0
1221922504,0,1,1,5,2.204049089,87,0,0.0,1,0.0,0,6637.0,0.0,4,1221922504,0.0,0
1221925041,0,2,12,101,6.130552753,3229,3142,33.18811881,5,41.67289249,101,6690.0,1.004626877,56,1221925041,1571.2023,1
1221925567,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1221925567,0.0,0
1221925611,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1221925611,0.0,0
1221925712,0,1,1,1,0.0,0,2,30.0,5,32.12751157,11,6741.0,1.031125971,349,1221925712,0.0,0
1221926583,0,1,1,1,0.0,1,0,30.0,1,0.047210648,1,6742.0,22.18166217,57,1221926583,0.0,0
1221926616,0,1,1,1,0.0,1,0,24.0,3,2.787314815,17,6743.0,1.358768229,35,1221926616,0.0,0
1221927725,0,1,1,5,2.197879915,89,0,0.0,1,0.0,0,6746.0,0.0,4,1221927725,0.0,0
1221928610,0,2,10,25,4.263613546,728,635,25.72,5,35.78305556,25,6761.0,1.001818841,18,1221928610,2753.8802,1
1221928923,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1221928923,0.0,0
1221929179,0,1,1,1,0.0,1,0,25.0,3,0.029664352,18,6774.0,34.71049551,36,1221929179,0.0,0
1221929401,0,1,1,1,0.0,1,3,43.0,5,36.86908565,6,6775.0,1.027122994,361,1221929401,0.0,0
1221932256,0,1,1,5,2.199138868,94,0,0.0,1,0.0,0,6778.0,0.0,4,1221932256,0.0,0
1221938582,0,1,1,1,0.0,6,1,174.0,5,1.252650463,16,6781.0,1.7983072930000001,2231,1221938582,0.0,0
1221939176,0,3,15,39,4.843218526999999,823,786,34.38461538,5,32.07202902,51,6801.0,1.001657112,26,1221939176,2753.7579,1
1221941084,0,1,1,1,0.0,1,0,26.0,3,0.137789352,19,6821.0,8.257454851,37,1221941084,0.0,0
1222007839,0,1,4,19,3.996111586,616,613,33.89473684,5,0.43757797299999995,17,6831.0,1.323499716,45,1222007839,3344.1209,1
1222008847,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222008847,0.0,0
1222009232,0,1,1,2,0.503258335,5,22,30.0,5,19.37172454,20,6841.5,1.5301467869999998,381,1222009232,0.0,0
1222009619,0,1,1,1,0.0,1,0,18.0,5,0.004479167,9,6843.0,224.25581400000002,382,1222009619,0.0,0
1222021964,0,1,5,10,2.7075731760000004,196,19,23.5,5,2.7428310189999996,14,156.5,1.0994517240000001,38,1222021964,697.9517,1
1222025324,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222025324,0.0,0
1222026157,0,1,3,6,2.094093207,68,5,39.0,5,3.411412037,9,6846.5,7.328720875,18,1222026157,0.0,0
1222028543,0,1,2,5,1.987641815,174,18,28.6,5,4.055763889,7,6852.0,1.0591750420000001,23,1222028543,697.8755,1
1222035391,0,1,1,1,0.0,17,2,36.0,5,0.079259259,1,6855.0,13.61682243,24,1222035391,0.0,0
1222035739,0,1,1,1,0.0,2,4,48.0,3,77.93953704,2,6856.0,1.0128304590000001,383,1222035739,0.0,0
1222036631,0,1,1,1,0.0,6,7,87.0,1,104.1848495,1,6857.0,1.009598325,384,1222036631,0.0,0
1222042573,0,1,5,21,4.019282006,584,323,32.19047619,5,0.594281856,37,6868.0,1.8976596140000002,45,1222042573,697.7131,1
1222042886,0,1,1,1,0.0,9,1,67.0,5,2.0397106480000002,4,6879.0,1.490265617,2232,1222042886,0.0,0
1222055006,0,1,1,2,0.9986359640000001,69,0,0.0,1,0.0,0,6880.5,0.0,47,1222055006,2752.4173,1
1222055064,0,1,1,2,0.8112781240000001,3,1,64.0,5,0.186134259,4,6882.5,5.801606641,49,1222055064,0.0,0
1222055230,0,1,1,1,0.0,92,0,0.0,1,0.0,0,6884.0,0.0,50,1222055230,1359.6686,1
1222055728,0,1,1,2,0.9913982590000001,110,0,0.0,1,0.0,0,6885.5,0.0,2234,1222055728,1147.4419,1
1222056017,0,1,1,3,0.899032332,66,1,23.66666667,5,0.167067901,5,6888.0,3.594067592,53,1222056017,0.0,0
1222056083,0,1,1,1,0.0,1,0,24.0,5,4.311527778,6,6890.0,1.231936346,147,1222056083,0.0,0
1222057254,0,1,2,4,1.580714577,144,0,13.25,5,0.003579282,4,6892.5,70.84640259,57,1222057254,697.5432,1
1222058882,0,1,1,1,0.0,12,3,36.0,1,0.044861110999999995,1,6895.0,23.29102167,58,1222058882,0.0,0
1222059031,0,1,1,4,1.976294871,90,51,18.0,5,89.26024016,11,6897.5,1.005229115,151,1222059031,0.0,0
1222060650,0,1,9,47,5.026665909,922,2424,60.53191489,5,51.40251822,156,6923.0,1.003256724,431,1222060650,0.0,0
1222060796,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222060796,0.0,0
1222061699,0,1,1,1,0.0,1,0,27.0,3,1.396006944,20,6947.0,1.716328815,38,1222061699,0.0,0
1222081788,0,1,2,5,1.987770147,81,10,56.6,5,16.49193519,18,295.0,1.025078111,116,1222081788,2720.6983,1
1222083258,0,1,2,6,2.3385486280000003,133,75,62.16666667,5,12.08888889,25,300.5,10.65195352,122,1222083258,0.0,0
1222086591,0,1,1,5,2.169818764,96,0,0.0,1,0.0,0,6950.0,0.0,4,1222086591,0.0,0
1222093508,0,2,12,50,5.224952078,2268,2388,49.98,5,6.129781943999999,116,6977.5,1.033129231,30,1222093508,0.0,0
1222094278,0,1,1,1,0.0,1,0,28.0,3,0.377071759,21,7003.0,3.652015102,39,1222094278,0.0,0
1222094367,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222094367,0.0,0
1222094740,0,1,1,5,2.185622749,97,0,0.0,1,0.0,0,7006.0,0.0,4,1222094740,0.0,0
1222096607,0,2,13,89,6.161123562,3378,3270,37.35955056,5,29.84017387,78,7053.0,1.000895107,51,1222096607,1211.9631,1
1222097223,0,1,1,1,0.0,1,0,29.0,3,0.034085647999999996,22,7098.0,30.33786078,40,1222097223,0.0,0
1222097314,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222097314,0.0,0
1222101684,0,2,12,35,1.8444304569999999,522,598,43.14285714,5,26.54219411,171,7116.0,1.002199752,2266,1222101684,0.0,0
1222102363,0,1,4,19,4.221928095,20,20,16.52631579,5,88.44136087,25,7143.0,1.001902475,2285,1222102363,0.0,0
1222103138,0,1,1,1,0.0,0,60,108.0,5,17.66797454,21,7153.0,1.056599583,2286,1222103138,0.0,0
1222104255,0,1,3,7,1.9484299390000002,78,78,33.0,5,36.44582011,24,7157.0,1.593319629,103,1222104255,0.0,0
1222105100,0,1,1,1,0.0,1,4,14.0,4,38.88636574,4,7161.0,1.025715954,2287,1222105100,0.0,0
1222105887,0,1,1,1,0.0,0,13,41.0,5,2.042662037,7,7162.0,1.489557245,501,1222105887,0.0,0
1222109494,0,1,4,16,3.7197772419999997,582,580,41.875,5,0.08389974,9,7170.5,2.724017975,67,1222109494,2751.7866,1
1222110163,0,2,3,3,1.095198332,9,54,77.33333333,5,8.097160494,8,7180.0,3.2348620689999996,2289,1222110163,0.0,0
1222110961,0,4,5,9,1.9144175490000002,36,39,63.0,5,15.15921553,8,7186.0,1.205649999,2290,1222110961,0.0,0
1222122498,0,1,3,6,1.7754445909999998,122,187,65.83333333,5,38.78982639,7,7193.5,1.013883578,2296,1222122498,0.0,0
1222123129,0,1,1,2,0.99999573,206,205,102.5,5,2.493350694,4,7197.5,0.600266682,2298,1222123129,0.0,0
1222123306,0,1,3,3,1.579648819,206,377,125.66666670000001,5,8.685825617,3,7200.0,1.038377707,2301,1222123306,0.0,0
1222123384,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222123384,0.0,0
1222123943,0,1,4,5,2.015962568,104,104,56.4,5,2.1188125,26,7204.0,0.983556852,2306,1222123943,0.0,0
1222200424,0,1,7,10,2.933005355,319,320,46.3,5,3.385109954,26,7211.5,1.102995324,2316,1222200424,0.0,0
1222200975,0,1,1,1,0.0,1,1,131.0,5,4.014212963,9,7217.0,1.249114835,2317,1222200975,0.0,0
1222201223,0,1,6,12,3.0667941869999997,364,428,102.66666670000001,5,11.56572242,59,7223.5,1.0308513879999999,2329,1222201223,0.0,0
1222208361,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222208361,0.0,0
1222209361,0,1,2,6,2.189051109,145,0,90.0,5,0.41261574100000004,23,7232.5,1.540412434,2335,1222209361,2718.9244,1
1222214455,0,5,8,11,2.790286915,394,409,78.63636364,5,2.522099116,11,7241.0,1.142836481,2337,1222214455,671.5371,1
1222215082,0,1,2,4,1.8673750969999998,285,286,71.5,5,2.59120081,3,7248.5,1.15059166,69,1222215082,0.0,0
1222219561,0,1,1,1,0.0,1,3,79.0,5,0.059097222000000005,2,7251.0,17.921269100000004,2338,1222219561,0.0,0
1222220548,0,1,2,5,1.758193385,77,108,134.6,5,0.37352314799999997,48,7254.0,3.4761374369999998,2343,1222220548,672.5763,1
1222221251,0,1,2,4,1.479365029,33,41,161.75,5,0.025766782000000002,14,7258.5,39.66495397,2347,1222221251,0.0,0
1222222094,0,2,3,3,1.521928095,5,5,44.0,5,3.909602623,11,7262.0,1.169327754,132,1222222094,0.0,0
1222264231,0,4,9,11,2.482299571,457,457,82.81818182,5,6.933705807999999,49,7269.0,1.072697132,2355,1222264231,0.0,0
1222268372,0,1,2,6,1.6828202159999999,189,1,10.16666667,5,13.91240741,16,7277.5,1.0142538159999999,2361,1222268372,0.0,0
1222273754,0,1,5,13,2.560080235,298,436,119.61538459999998,5,29.6088328,78,7287.0,1.028269941,2374,1222273754,0.0,0
1222273840,0,1,1,1,0.0,0,1,30.0,3,2.044178241,23,7294.0,1.489194132,41,1222273840,0.0,0
1222273880,0,1,3,9,2.032708276,0,649,72.11111111,2,35.70713349,16,7299.0,1.008797808,17,1222273880,0.0,0
1222274118,0,1,2,2,0.391243564,1,12,37.0,5,11.04279514,8,7304.5,1.220772523,153,1222274118,0.0,0
1222274681,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1222274681,0.0,0
1222277327,0,1,1,1,0.0,11,7,248.0,5,0.041354167000000004,5,7306.0,25.181360199999997,2375,1222277327,0.0,0
