hashcode,fix,ns,nd,nf,entrophy,la,ld,lt,ndev,age,nuc,exp,rexp,sexp,arrival_time,daystofix,class
1269996309,0,1,1,1,0.0,1,0,200.0,16,2.1590625,1,9186.0,1.463163989,8698,1269996309,0.0,0
1270001717,0,1,2,3,1.579863401,13,4,405.0,16,0.7608719140000001,46,9188.0,6.755742649,8701,1270001717,0.0,0
1270064687,1,1,11,12,1.463864599,278,89,153.75,16,4.4167496139999995,95,9195.5,1.181895197,8713,1270064687,0.0,0
1270129486,0,1,1,1,0.0,0,3,49.0,16,3.700462963,1,8944.0,1.270236457,2026,1270129486,0.0,0
1270137032,0,1,9,13,2.595104833,67,34,119.61538459999998,16,3.560841346,16,8951.0,1.148855895,2039,1270137032,7.0106,1
1270496577,0,1,14,16,3.1598301589999997,105,107,132.4375,16,33.33190755,129,9209.5,1.046295914,8729,1270496577,0.0,0
1270498299,0,1,9,9,1.2167864640000001,82,19,162.4444444,16,0.019930556000000002,109,9222.0,16.77125159,8738,1270498299,0.0,0
1270498690,0,1,1,1,0.0,1,1,763.0,16,0.0045254629999999995,30,9227.0,221.971867,8739,1270498690,0.0,0
1270499321,0,1,9,9,1.305458062,20,77,169.4444444,16,0.011325874,119,9232.0,27.61981557,8748,1270499321,0.0,0
1270499413,0,1,1,1,0.0,5,5,686.0,16,0.001064815,32,9237.0,940.1304347999999,8749,1270499413,0.0,0
1270500131,0,1,9,9,1.285738144,78,21,163.11111110000002,16,0.009256687,129,9242.0,34.54534402,8758,1270500131,0.0,0
1270503877,0,1,12,12,3.3726006589999997,78,96,156.58333330000002,16,0.053640046,163,9252.5,6.4001272579999995,8770,1270503877,0.0,0
1270503919,0,1,12,12,3.007750882,37,38,155.08333330000002,16,0.000486111,175,9264.5,532.9789734,8782,1270503919,0.0,0
1270504904,0,1,12,12,3.3986274510000003,94,75,155.0,16,0.011400463000000001,187,9276.5,23.68336739,8794,1270504904,0.0,0
1270505632,1,1,1,1,0.0,6,2,763.0,16,0.008425926,37,9283.0,119.68131869999999,8795,1270505632,0.0,0
1270505813,0,1,12,12,3.383504677,77,95,156.91666669999998,16,0.009818673,200,9289.5,25.62708971,8807,1270505813,0.0,0
1270505831,0,1,12,12,3.0544622460000004,36,37,155.41666669999998,16,0.000208333,212,9301.5,1242.284271,8819,1270505831,0.0,0
1270506444,0,1,1,1,0.0,3,0,765.0,16,0.007094906999999999,40,9308.0,141.9461664,8820,1270506444,0.0,0
1270506534,0,1,12,12,3.175123135,34,34,155.58333330000002,16,0.007545331999999999,225,9314.5,32.84940554,8832,1270506534,0.0,0
1270506739,0,1,12,12,3.078175865,36,36,155.58333330000002,16,0.002372685,237,9326.5,109.99081409999998,8844,1270506739,0.0,0
1270506761,0,1,12,12,3.078175865,36,36,155.58333330000002,16,0.00025463,249,9338.5,1016.596222,8856,1270506761,0.0,0
1270525529,0,1,1,1,0.0,3,1,124.0,16,0.335092593,5,9345.0,3.984249793,8857,1270525529,0.0,0
1270528680,0,1,12,12,2.7297158089999995,48,40,155.58333330000002,16,0.25369213,261,9351.5,2.0193492809999998,8869,1270528680,0.0,0
1270529014,0,1,12,12,3.007750882,37,38,156.25,16,0.003865741,273,9363.5,67.89555953,8881,1270529014,0.0,0
1270529122,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.00125,285,9375.5,207.8807119,8893,1270529122,0.0,0
1270530791,0,1,12,12,3.102113844,36,35,156.16666669999998,16,0.01931713,297,9387.5,14.38712815,8905,1270530791,0.0,0
1270530910,0,1,1,1,0.0,4,1,776.0,16,0.001377315,48,9394.0,727.0504202000001,8906,1270530910,0.0,0
1270531342,0,1,12,12,3.007750882,37,38,156.5,16,0.006262539,310,9400.5,41.57007866,8918,1270531342,0.0,0
1270531374,0,1,12,12,3.078175865,36,36,156.41666669999998,16,0.00037037,322,9412.5,699.2224026,8930,1270531374,0.0,0
1270671225,0,1,1,1,0.0,1,4,778.0,16,1.6186458330000002,51,9419.0,1.6178003730000001,8931,1270671225,0.0,0
1270671450,0,1,12,12,3.078175865,36,36,156.16666669999998,16,1.4863628469999999,335,9425.5,1.1598958190000002,8943,1270671450,0.0,0
1270671469,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.000219907,347,9437.5,1176.95352,8955,1270671469,0.0,0
1270675281,0,1,12,12,3.12626255,35,35,156.16666669999998,16,0.04412037,359,9449.5,6.861258363999999,8967,1270675281,0.0,0
1270675497,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.0025,371,9461.5,104.4403559,8979,1270675497,0.0,0
1270675537,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.00046296300000000005,383,9473.5,559.5779221,8991,1270675537,0.0,0
1270676966,0,1,12,12,3.175123135,34,34,156.16666669999998,16,0.016539352,395,9485.5,16.63549117,9003,1270676966,0.0,0
1270677199,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.0026967590000000004,407,9497.5,96.89320551,9015,1270677199,0.0,0
1270677214,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.00017361099999999997,419,9509.5,1490.541126,9027,1270677214,0.0,0
1270677245,0,1,12,12,3.175123135,34,34,156.16666669999998,16,0.000358796,431,9521.5,721.7457059,9039,1270677245,0.0,0
1270742752,1,1,4,5,1.673794941,16,16,109.0,16,7.5934375,12,8960.0,1.064701108,2044,1270742752,0.0,0
1270931066,0,1,6,17,2.6564310509999998,878,89,180.5882353,16,76.44989651,47,9536.0,1.003479087,9056,1270931066,0.10099999999999999,1
1270939790,1,1,3,3,0.42062978100000004,174,5,90.0,16,25.35339892,5,9546.0,7.606858422,9059,1270939790,1.0462,1
1271030182,1,1,2,3,1.314320487,17,9,169.66666669999998,16,26.03817901,5,9549.0,1.482185638,9062,1271030182,36.9837,1
1271030508,0,1,12,12,3.078175865,36,36,156.16666669999998,16,4.08869213,443,9556.5,1.063247826,9074,1271030508,0.0,0
1271030533,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.000289352,455,9568.5,894.7246752999998,9086,1271030533,0.0,0
1271030727,0,1,12,12,3.175123135,34,34,156.16666669999998,16,0.00224537,467,9580.5,116.17070559999999,9098,1271030727,0.0,0
1271030859,0,1,1,1,0.0,6,1,26.0,16,6.183819444,2,9587.0,1.161712354,9099,1271030859,0.0,0
1271031055,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.003796296,479,9593.5,69.11925879,9111,1271031055,0.0,0
1271031079,0,1,12,12,3.078175865,36,36,156.16666669999998,16,0.000277778,491,9605.5,931.9632035,9123,1271031079,0.0,0
1271785131,1,1,3,3,1.483355755,8,4,263.3333333,16,154.1115934,11,9613.0,1.002947203,9126,1271785131,1.8823,1
1271947766,1,1,1,1,0.0,0,3,595.0,16,1.8823495369999999,6,9615.0,1.531250961,9127,1271947766,0.0,0
1272491086,1,1,3,9,3.079881349,21,12,300.22222220000003,15,208.7341718,47,9620.0,1.001478748,9136,1272491086,0.0,0
1272605616,0,1,2,3,0.6035421879999999,1841,144,592.6666667000001,16,17.22682485,43,9626.0,1.03119087,9139,1272605616,0.0,0
1272670672,1,1,2,3,0.865856617,11,11,367.3333333,15,161.729919,14,9629.0,1.003599995,9142,1272670672,0.0,0
1272672522,1,1,1,1,0.0,1,1,96.0,16,200.23375,1,9631.0,1.0049941629999999,9143,1272672522,0.0,0
1273775215,0,1,1,1,0.0,0,9,775.0,16,31.76083333,66,9632.0,1.03148532,9144,1273775215,0.0,0
1274201363,0,1,19,45,4.273033991,478,288,114.2888889,16,123.17023049999999,365,9655.0,1.001870795,9189,1274201363,731.1763,1
1274201434,1,1,1,1,0.0,1,1,226.0,15,165.8170833,17,9678.0,1.006030742,9190,1274201434,0.0,0
1274202980,1,1,1,2,0.996791632,19,11,295.0,16,58.82313657,12,9679.5,1.012750085,9192,1274202980,0.0,0
1274206693,0,1,23,23,2.740085535,278,92,194.173913,16,160.5384788,89,9692.0,1.002350192,9215,1274206693,1279.366,1
1274209237,1,1,2,7,2.789898095,8,7,206.5714286,16,200.71903269999999,18,9707.0,1.0015730090000001,9222,1274209237,0.0,0
1274209437,1,1,1,1,0.0,16,0,592.0,16,0.031759259,8,9711.0,32.48688047,9223,1274209437,0.0,0
1274211309,0,1,3,4,1.841237112,94,2,80.0,14,279.85740739999994,4,9713.5,1.001861067,9227,1274211309,0.0,0
1274212893,0,1,1,1,0.0,3,3,84.0,14,279.87574069999994,1,9716.0,1.003573014,9228,1274212893,0.0,0
1274225082,0,1,6,10,3.0647109180000003,239,11,109.5,16,30.14704282,10,9721.5,1.00429346,9238,1274225082,1.2830000000000001,1
1274225573,1,1,4,6,1.490655958,302,300,112.0,16,18.71946181,19,9729.5,1.775178959,9244,1274225573,0.0,0
1274228746,0,1,1,1,0.0,0,4,272.0,16,0.036724537,1,9733.0,28.22975102,9245,1274228746,0.0,0
1274335935,1,1,12,20,2.766189733,372,539,195.3,16,35.92031424,59,9743.5,1.082496565,9265,1274335935,711.9133,1
1274564449,0,1,1,1,0.0,13,0,192.0,16,2.644837963,5,9754.0,1.378094996,9266,1274564449,0.0,0
1274565136,0,1,1,1,0.0,10,3,540.0,16,2.652789352,4,9755.0,1.376961706,9267,1274565136,0.0,0
1274986875,0,1,23,38,3.7850590189999997,637,131,165.1052632,16,150.781564,121,9774.5,1.006020046,9305,1274986875,5.8929,1
1275496019,1,1,4,5,1.606019369,139,10,110.8,16,6.221101852,9,9796.0,1.0545052959999999,9310,1275496019,0.0,0
1275537553,0,1,1,1,0.0,1,1,117.0,16,0.48071759299999994,2,9799.0,3.0802234310000003,9311,1275537553,0.0,0
1275940004,0,1,5,7,1.90644792,582,36,37.0,16,125.5630837,9,9803.0,1.0085004659999999,9318,1275940004,2445.9834,1
1275943301,1,1,4,5,1.8804403669999998,42,12,126.0,16,129.03832409999998,17,9809.0,1.040534025,9323,1275943301,0.0,0
1276210311,0,1,7,12,3.1429172660000004,392,13,85.25,16,9.84063561,88,9817.5,0.255211187,9335,1276210311,0.0,0
1276216102,1,1,5,5,1.84804049,28,5,201.0,16,4.69055787,111,9826.0,1.042761198,9340,1276216102,0.0,0
1276229087,1,1,4,4,1.0,12,12,3.0,16,0.075144676,2,9830.5,2.9951867539999997,9344,1276229087,0.0,0
1276230825,0,1,1,1,0.0,2,2,33.0,16,0.23743055600000001,1,9833.0,5.211757824,9345,1276230825,0.0,0
1276545581,0,1,1,1,0.0,70,0,0.0,1,0.0,0,9834.0,0.0,9346,1276545581,0.0,0
1276884750,0,1,806,4222,10.54398512,193559,193437,46.00284225,16,106.3159188,3714,11945.5,1.000016205,13568,1276884750,0.0,0
1276890065,1,1,1,1,0.0,1,1,187.0,16,0.061516204000000005,1,14057.0,17.25587959,13569,1276890065,0.0,0
1276890771,0,1,1,1,0.0,1,1,276.0,16,0.0696875,1,14058.0,15.34977578,13570,1276890771,0.0,0
1276896310,0,1,1,1,0.0,3,2,237.0,16,0.133796296,1,14059.0,8.474048443,13571,1276896310,0.0,0
1276897214,0,1,2,2,1.0,2,2,158.0,16,0.144259259,2,14060.5,6.198973042,13573,1276897214,0.0,0
1276899887,1,1,2,2,1.0,2,2,152.5,16,0.10306713,3,14062.5,19.58721976,13575,1276899887,0.0,0
1276900481,0,1,1,1,0.0,2,2,204.0,16,0.006875,3,14064.0,146.4545455,13576,1276900481,0.0,0
1276900641,1,1,1,1,0.0,1,1,79.0,16,0.18392361100000001,1,14065.0,6.437039834,13577,1276900641,0.0,0
1277150112,0,1,1,1,0.0,21,1,31.0,16,70.8246875,3,14066.0,1.01411937,13578,1277150112,0.0,0
1277160038,0,1,13,14,3.678684315,76,19,186.8571429,16,8.448502811000001,89,14073.5,1.060312925,13592,1277160038,0.0,0
1277161326,0,1,1,1,0.0,29,73,126.0,16,76.80320602,6,14081.0,1.01302029,13593,1277161326,0.0,0
1277161465,0,1,1,1,0.0,5,1,82.0,16,0.001608796,7,14082.0,622.5827337999999,13594,1277161465,0.0,0
1277225528,0,1,2,2,0.7114160190000001,135,19,178.0,16,0.749728009,11,14083.5,1.993096956,13596,1277225528,0.0,0
1277234488,1,1,1,1,0.0,1,0,79.0,16,4.047893519,1,14085.0,1.2470420709999999,13597,1277234488,0.0,0
1277236005,0,1,17,17,3.639999033,48,48,145.8235294,16,1.5782550380000002,102,14094.0,1.198218396,13614,1277236005,0.0,0
1277236030,0,1,17,17,3.6268578110000003,47,47,145.8235294,16,0.000289352,119,14111.0,700.2407952000001,13631,1277236030,0.0,0
1277236629,0,1,17,17,3.722244481,46,46,145.8235294,16,0.00693287,136,14128.0,30.18367259,13648,1277236629,0.0,0
1277237089,0,1,17,17,3.639999033,48,48,145.8235294,16,0.005324074,153,14145.0,39.00221713,13665,1277237089,0.0,0
1277237114,0,1,17,17,3.6268578110000003,47,47,145.8235294,16,0.000289352,170,14162.0,700.2407952000001,13682,1277237114,0.0,0
1277238090,0,1,17,17,3.722244481,46,46,145.8235294,16,0.011296296,187,14179.0,18.91088102,13699,1277238090,0.0,0
1277238732,0,1,17,17,3.639999033,48,48,145.8235294,16,0.007430556,204,14196.0,28.22900293,13716,1277238732,0.0,0
1277238779,0,1,17,17,3.6268578110000003,47,47,145.8235294,16,0.000543981,221,14213.0,372.9365932,13733,1277238779,0.0,0
1277238990,0,1,17,17,3.722244481,46,46,145.8235294,16,0.00244213,238,14230.0,83.84843545,13750,1277238990,0.0,0
1277239567,0,1,17,17,3.639999033,48,48,145.8235294,16,0.006678241,255,14247.0,31.29639494,13767,1277239567,0.0,0
1277239590,0,1,17,17,3.6268578110000003,47,47,145.8235294,16,0.00026620400000000003,272,14264.0,761.0443426,13784,1277239590,0.0,0
1277244110,0,1,17,17,3.722244481,46,46,145.8235294,16,0.052314815,289,14281.0,4.867482273999999,13801,1277244110,0.0,0
1277245058,0,1,12,12,3.497177957,126,5,187.91666669999998,16,0.010972222,240,14295.5,24.5686887,13813,1277245058,0.0,0
1277245366,0,1,17,17,3.639999033,48,48,152.94117649999998,16,0.006791939,318,14310.0,50.52704134,13830,1277245366,0.0,0
1277245388,0,1,17,17,3.6268578110000003,47,47,152.94117649999998,16,0.00025463,335,14327.0,795.5918127,13847,1277245388,0.0,0
1277245946,0,1,17,17,3.722244481,46,46,152.94117649999998,16,0.006458333,352,14344.0,32.32799262,13864,1277245946,0.0,0
1277246023,0,1,1,1,0.0,8,1,820.0,16,0.0008912039999999999,88,14353.0,1123.0779220000002,13865,1277246023,0.0,0
1277246301,0,1,17,17,3.639999033,48,48,153.35294119999998,16,0.004056373,370,14362.0,50.31427222,13882,1277246301,0.0,0
1277246323,0,1,17,17,3.6268578110000003,47,47,153.35294119999998,16,0.00025463,387,14379.0,795.5918127,13899,1277246323,0.0,0
1277247566,0,1,17,17,3.722244481,46,46,153.35294119999998,16,0.014386574,404,14396.0,15.06357191,13916,1277247566,0.0,0
1277247685,0,1,1,1,0.0,1,1,827.0,16,0.001377315,92,14405.0,727.0504202000001,13917,1277247685,0.0,0
1277248293,0,1,17,17,3.639999033,48,48,153.35294119999998,16,0.008333333,422,14414.0,25.07184026,13934,1277248293,0.0,0
1277248318,0,1,17,17,3.6268578110000003,47,47,153.35294119999998,16,0.000289352,439,14431.0,700.2407952000001,13951,1277248318,0.0,0
1277248429,0,1,17,17,3.722244481,46,46,153.35294119999998,16,0.001284722,456,14448.0,158.4866656,13968,1277248429,0.0,0
1277248834,0,1,17,17,3.639999033,48,48,153.35294119999998,16,0.0046875,473,14465.0,44.16301205,13985,1277248834,0.0,0
1277248854,0,1,17,17,3.6268578110000003,47,47,153.35294119999998,16,0.000231481,490,14482.0,875.050994,14002,1277248854,0.0,0
1277249326,0,1,17,17,3.722244481,46,46,153.35294119999998,16,0.005462963,507,14499.0,38.03605907,14019,1277249326,0.0,0
1277249640,0,1,2,2,1.0,2,2,606.5,16,0.141354167,103,14508.5,4.56024624,14021,1277249640,0.0,0
1277252082,0,1,17,17,3.639999033,48,48,153.35294119999998,16,0.031684368,525,14518.0,7.347729898,14038,1277252082,0.0,0
1277252113,0,1,17,17,3.6268578110000003,47,47,153.35294119999998,16,0.000358796,542,14535.0,564.9038671,14055,1277252113,0.0,0
1277252771,0,1,17,17,3.722244481,46,46,153.35294119999998,16,0.007615741,559,14552.0,27.56689951,14072,1277252771,0.0,0
1277299550,0,1,17,17,3.639999033,48,48,153.35294119999998,16,0.541423611,576,14569.0,1.373693749,14089,1277299550,0.0,0
1277299577,0,1,17,17,3.6268578110000003,47,47,153.35294119999998,16,0.0003125,593,14586.0,648.4451807,14106,1277299577,0.0,0
1277300616,0,1,17,17,3.722244481,46,46,153.35294119999998,16,0.012025463,610,14603.0,17.8248507,14123,1277300616,0.0,0
1277307041,0,1,2,2,0.918295834,3,3,606.5,16,0.369363426,111,14612.5,2.4294402880000003,14125,1277307041,0.0,0
1277307846,0,1,17,17,3.639999033,48,48,153.35294119999998,16,0.079306236,628,14622.0,3.4330315089999996,14142,1277307846,0.0,0
1277307867,0,1,17,17,3.6268578110000003,47,47,153.35294119999998,16,0.00024305599999999998,645,14639.0,833.4295181,14159,1277307867,0.0,0
1277309284,0,1,17,17,3.722244481,46,46,153.35294119999998,16,0.016400463,662,14656.0,13.33664071,14176,1277309284,0.0,0
1277309329,0,1,1,1,0.0,1,1,386.0,16,0.026481481,6,14665.0,38.76223776,14177,1277309329,0.0,0
1277310187,0,1,17,17,3.639999033,48,48,153.35294119999998,16,0.010451389,679,14674.0,20.358826,14194,1277310187,0.0,0
1277310210,0,1,17,17,3.6268578110000003,47,47,153.35294119999998,16,0.00026620400000000003,696,14691.0,761.0443426,14211,1277310210,0.0,0
1277312117,0,1,17,17,3.722244481,46,46,153.35294119999998,16,0.022071759,713,14708.0,10.16676449,14228,1277312117,0.0,0
1277312201,0,1,2,2,1.0,3,1,606.5,16,0.017106481,120,14717.5,30.65612644,14230,1277312201,0.0,0
1277312542,0,1,17,17,3.639999033,48,48,153.4705882,16,0.004861792,731,14727.0,42.18651229,14247,1277312542,0.0,0
1277312565,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.00026620400000000003,748,14744.0,761.0443426,14264,1277312565,0.0,0
1277316798,0,1,17,17,3.6691495880000002,46,46,153.4705882,16,0.04899305599999999,765,14761.0,5.129699948,14281,1277316798,0.0,0
1277317279,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.00556713,782,14778.0,37.34307667,14298,1277317279,0.0,0
1277317307,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.000324074,799,14795.0,625.3221386,14315,1277317307,0.0,0
1278005108,0,1,1,2,0.0,0,0,0.0,7,459.00613430000004,3,14804.5,1.001660446,14317,1278005108,0.0,0
1278032616,0,1,1,1,0.0,0,14,139.0,16,13.28548611,1,14806.0,1.07527011,14318,1278032616,0.0,0
1278613259,1,1,2,4,1.3714401000000003,214,4,45.0,16,6.681574073999999,3,14808.5,0.521850402,14322,1278613259,2629.0354,1
1278613298,0,1,1,1,0.0,12,12,829.0,16,14.99989583,119,14811.0,1.06666713,14323,1278613298,0.0,0
1278624170,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,14.24338235,817,14820.0,1.013470789,14340,1278624170,0.0,0
1278624198,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.000324074,834,14837.0,625.3221386,14357,1278624198,0.0,0
1278626733,1,1,2,2,1.0,2,2,176.0,16,18.47770255,8,14846.5,1.042983797,14359,1278626733,0.0,0
1278691769,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1278691769,0.0,0
1278949777,0,1,2,4,1.19931718,46,43,167.75,16,15.86960069,26,14849.5,1.029415466,14363,1278949777,0.0,0
1278957200,0,1,1,1,0.0,1,1,148.0,16,0.085914352,6,14852.0,12.63949885,14364,1278957200,0.0,0
1279043867,0,1,44,45,5.26402345,6852,260,16.71111111,16,8.178835134,12,14875.0,1.6945577569999999,14409,1279043867,0.0,0
1279135315,0,1,1,1,0.0,10,0,69.0,16,1.058425926,1,14898.0,1.94479923,14410,1279135315,0.0,0
1279137151,0,1,17,17,3.711726067,45,45,153.4705882,16,5.936956019,851,14907.0,1.034079184,14427,1279137151,0.0,0
1279137492,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.003946759,868,14924.0,52.26398792,14444,1279137492,0.0,0
1279137519,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.0003125,885,14941.0,648.4451807,14461,1279137519,0.0,0
1279141537,1,1,18,18,3.493230607,53,53,149.33333330000002,16,0.047921810999999995,904,14958.5,5.113628355,14479,1279141537,0.0,0
1279142040,1,1,1,1,0.0,12,12,829.0,16,0.005821759,126,14968.0,172.7693837,14480,1279142040,0.0,0
1279142382,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.009437636,920,14977.0,21.77281143,14497,1279142382,0.0,0
1279142417,0,1,17,17,3.6268578110000003,47,47,153.4705882,16,0.00040509300000000003,937,14994.0,500.4577109,14514,1279142417,0.0,0
1279258955,0,1,1,1,0.0,1,29,829.0,16,1.348819444,129,15003.0,1.741389075,14515,1279258955,0.0,0
1279300401,0,1,32,68,4.598846569,0,3711,54.57352941,16,41.90911833,75,15037.5,1.000616712,14583,1279300401,0.0,0
1279300444,0,1,2,2,1.0,0,34,17.0,16,27.9594213,2,15072.5,1.02682459,14585,1279300444,0.0,0
1279300500,0,1,1,2,0.783776947,0,30,15.0,14,338.760081,37,15074.5,1.0022139559999999,14587,1279300500,0.0,0
1279301592,0,1,4,42,4.737125788,14430,1,1.023809524,16,0.666016865,1,15096.5,1.03574913,14629,1279301592,0.0,0
1280100486,0,1,10,14,3.1888704389999996,90,34,248.3571429,16,31.523449900000003,246,15124.5,1.0068699190000001,14643,1280100486,697.9078,1
1280161097,0,1,1,2,0.46899559399999996,10,0,70.0,16,14.01990741,15,15132.5,1.05349536,14645,1280161097,0.0,0
1280588538,0,1,1,2,0.983149128,0,354,177.0,16,42.86791667,2,15134.5,1.017495602,14647,1280588538,0.0,0
1280764627,0,1,1,1,0.0,1,1,815.0,16,7.68681713,131,15136.0,1.130092857,14648,1280764627,0.0,0
1283464917,0,1,3,3,1.378783493,6,1,212.33333330000002,16,76.15934028,3,15138.0,1.008024112,14651,1283464917,0.0,0
1283536554,0,1,5,6,1.971280195,72,28,78.5,16,64.15706019,5,15142.5,1.005484227,14657,1283536554,0.0,0
1285628080,0,1,2,2,0.522559375,68,0,113.0,16,37.53277199,52,15146.5,1.013321691,14659,1285628080,0.0,0
1285628155,0,1,1,1,0.0,4,0,154.0,16,101.1968171,1,15148.0,1.0098817340000001,14660,1285628155,0.0,0
1285774648,0,1,11,14,3.5522437780000002,224,4,173.5714286,16,95.77631944,660,15155.5,1.001349319,14674,1285774648,0.0,0
1285774678,0,1,2,2,0.543564443,9,55,327.5,16,102.8926852,2,15163.5,1.007289148,14676,1285774678,0.0,0
1285781251,0,1,1,1,0.0,1,1,377.0,16,0.07607638900000001,2,15165.0,14.14468279,14677,1285781251,0.0,0
1285964410,0,1,1,1,0.0,2,6,377.0,16,2.119895833,3,15166.0,1.471721291,14678,1285964410,0.0,0
1286146083,0,1,1,1,0.0,0,1,3.0,16,107.1913542,1,15167.0,1.009329111,14679,1286146083,0.0,0
1304901472,0,1,59,157,5.513844599,20453,64,27.66242038,16,42.52345158,311,15246.0,1.000244919,14836,1304901472,5.6921,1
1304912149,0,1,142,514,8.030312395,2,39361,78.71400778,16,283.969354,808,15581.5,1.000451328,15350,1304912149,0.0,0
1304914061,0,1,116,1260,6.225881618,19737,16296,14.7452381,16,150.7656574,877,16468.5,1.000068503,16610,1304914061,5.5464,1
1304954432,0,1,64,168,5.365730786,7090,6893,102.09523809999999,16,36.14013414,414,17182.5,1.043971293,16778,1304954432,5.0791,1
1304954914,0,1,26,83,5.088918705,5095,1837,102.85542170000001,16,35.23700482,69,17308.0,1.000523101,16861,1304954914,5.0735,1
1304955632,0,1,57,208,6.670452449,10911,5398,85.08653846,16,43.38650307,179,17453.5,1.5787257469999998,17069,1304955632,5.0652,1
1304956400,0,1,154,475,7.96186601,19121,16252,60.75157895,16,10.68509442,615,17795.0,0.515986409,17544,1304956400,5.0563,1
1304957886,0,1,173,438,7.594268866,15400,8066,82.04566209999999,16,91.71874841,574,18251.5,1.60393388,17982,1304957886,5.0391,1
1304958917,0,1,92,237,7.119997085,6525,12787,54.33755274,16,0.0072222219999999995,144,18589.0,2.628900969,18219,1304958917,5.0272,1
1304959917,0,1,164,1324,6.428531059,20030,16544,25.83232628,16,8.298442089,2227,19369.5,1.360847967,19543,1304959917,5.0156,1
1304961798,0,1,411,1516,9.910731636,61356,59929,58.07189974,16,119.52190829999999,1858,20789.5,1.140214294,21059,1304961798,4.9939,1
1304962205,0,1,65,141,6.0161543570000005,6126,1575,137.9361702,16,0.005815521,356,21618.0,4.6842393819999995,21200,1304962205,2.2179,1
1304963106,0,1,19,19,3.698245835,54,54,169.7368421,16,47.23603923,962,21698.0,10.11682992,21219,1304963106,0.0,0
1305075144,0,1,28,46,4.418855292,989,185,126.69565220000001,16,1.005588013,70,21730.5,1.080419654,21265,1305075144,4.9541,1
1305153832,1,1,8,10,2.608687558,106,55,102.6,16,1.871810185,24,21758.5,1.188164367,21275,1305153832,210.0608,1
1305239403,0,1,32,55,4.080498209,667,886,211.4363636,16,2.8545778619999997,104,21791.0,1.035394298,21330,1305239403,1.7808,1
1305393267,1,1,25,64,4.7051096569999995,923,961,95.375,16,4.463984918,92,21850.5,1.014863093,21394,1305393267,1.203,1
1305394251,0,1,8,9,2.82431754,45,45,195.11111110000002,16,0.011388889,31,21887.0,28.59969028,21403,1305394251,151.3857,1
1305396330,0,1,8,8,0.495596531,105,109,279.25,16,4.397630208,229,21895.5,1.089254629,21411,1305396330,0.0,0
1305417234,0,1,19,40,4.453799816,213,112,163.425,16,4.354401331,64,21919.5,1.024195701,21451,1305417234,918.1329,1
1305422132,0,1,1,1,0.0,0,27,27.0,16,5.349710648,3,21940.0,1.186925998,21452,1305422132,0.0,0
1305470803,0,1,4,13,3.442618645,42,43,279.8461538,16,5.393327101000001,26,21947.0,1.0417460040000002,21465,1305470803,501.829,1
1305471974,0,1,1,4,1.8631205690000001,12,2,217.25,16,4.585824653,8,21955.5,1.091295232,21469,1305471974,0.0,0
1305478570,0,1,6,11,2.637387848,103,74,163.18181819999998,16,5.220273569,20,21963.0,1.053253541,21480,1305478570,1.2271,1
1305479419,0,1,3,7,1.453371206,125,0,72.14285714,16,3.62905754,8,21972.0,1.3462051309999998,21487,1305479419,415.255,1
1305484678,0,1,104,341,8.324206718,5928,24,100.659824,16,13.22685986,645,22146.0,1.047325045,21828,1305484678,0.145,1
1305488171,0,1,10,32,4.464613128,3996,3996,124.875,16,0.02021412,61,22332.5,4.432982715,21860,1305488171,0.0,0
1305488237,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1305488237,0.0,0
1305488297,0,0,0,0,0.0,0,0,0.0,0,0.0,0,0.0,0.0,0,1305488297,0.0,0
1305497205,1,1,6,22,4.236782218,625,573,143.2272727,16,0.09288089199999999,43,22359.5,3.148009805,21882,1305497205,0.0692,1
1305503181,1,1,15,54,3.699798527,3116,3093,123.8888889,16,0.276707176,142,22397.5,1.395165816,21936,1305503181,7.1875,1
1305579050,0,1,17,17,3.173723868,1690,112,162.2941176,16,38.89352192,296,22433.0,1.044246744,21953,1305579050,0.0,0
1305584595,1,1,2,2,1.0,8,4,177.0,16,1.1362326390000002,3,22442.5,1.6680466040000002,21955,1305584595,535.7111,1
1305645024,0,1,17,24,2.957013583,363,108,192.16666669999998,16,2.749266493,68,22455.5,1.110284233,21979,1305645024,0.0682,1
1305650916,1,1,3,7,2.7381680989999997,6,48,125.7142857,16,1.505960648,25,22471.0,1.217549378,21986,1305650916,0.0,0
